2709063,Champion,1
2709354,Chances Are,1
2709764,Changeling,0
2709727,Change the Game,0
2710209,Chaos,0
2710328,Chaplin,0
2710365,Chappie,0
2710979,Charlie Bartlett,0
2710960,Charlie and the Chocolate Factory,1
2711169,Charlie Wilson's War,0
2711147,Charlie St. Cloud,0
2711318,Charlotte Sometimes,1
2711358,Charly,0
2711470,Charro!,0
2711651,Chasing Amy,1
2711735,Chasing Ghosts,0
2711777,Chasing Liberty,0
2712469,Che!,0
2712480,Che: Part One,0
2712522,Cheap Thrills,0
3702646,Wild Ride,1
2713231,Cheetah,1
2713252,Chef,1
2713470,Chelsea Walls,0
3706842,Without Limits,0
2713894,Cherish,0
2713934,Chernobyl Diaries,1
2714908,Chicago,1
2715291,Chicken Run,1
2716056,Child 44,0
2716161,Child's Play,1
2716181,Child's Play 2,1
2716182,Child's Play 3,0
2716410,Children of Men,0
2716450,Children of the Corn,1
2716453,Children of the Corn II: The Final Sacrifice,1
2550790,A Good Year,0
2717095,China Moon,0
2717192,Chinatown,1
2573534,Adventure,1
2717869,Chloe,0
2575286,After Hours,1
2718030,Chocolat,1
2581329,Aladdin,1
2585080,All Dogs Go to Heaven,1
2586371,All the Vermeers in New York,0
2719367,Christine,1
2614971,As Good as It Gets,1
2622638,Auntie Mame,1
2719440,Christmas at Maxwell's,0
2719933,Christopher Columbus: The Discovery,0
2627667,Babes on Broadway,1
2720062,Chronicle,1
2629430,Back to the Future,1
2629437,Back to the Future Part II,1
2629439,Back to the Future Part III,1
2630842,Bad News Bears,1
2630959,Bad Teacher,1
2637610,Barfly,1
2637984,Barnyard,1
2639680,Batman: The Movie,1
2655250,Big Bully,0
2721970,Cimarron,0
2658453,Biloxi Blues,1
2722109,Cinderella,1
2659941,Birthday Girl,0
2722163,Cinderella Man,0
2722840,Circle,0
2681072,Bridesmaids,1
2685255,Brüno,1
2723397,Cirque du Freak: The Vampire's Assistant,0
2723625,Citizen Kane,1
3498182,The Box: Emma's Journey,1
2723840,City Hall,0
2723884,City Lights,1
2723913,City of Angels,1
2723802,City by the Sea,0
2723993,City of Hope,0
2724109,City on Fire,0
2724330,Civil Brand,0
2724315,Civic Duty,0
2724566,Claire of the Moon,1
2704302,Cat's Eye,1
2724981,Clash of the Titans,1
2724982,Clash of the Titans,1
2725059,Class of 1999,0
2711178,Charlie's Angels,1
2711180,Charlie's Angels: Full Throttle,0
2712544,Cheaper by the Dozen,1
2712545,Cheaper by the Dozen 2,1
2715266,Chicken Little,0
2725678,Cleaner,0
2725762,Clear and Present Danger,1
2716759,Chill Factor,0
2716595,Children on Their Birthdays,0
2725908,Cleopatra,1
2716960,Chimmie Fadden,1
2716961,Chimmie Fadden Out West,1
2726136,Cliffhanger,1
2726150,Clifford's Really Big Movie,1
2718390,Choke,0
2718626,Choose Me,1
2726493,Clockers,0
2726688,Close Encounters of the Third Kind,0
2719826,Christmas Vacation,1
2726920,Closer,1
2726983,Closet Land,0
2719651,Christmas in the Clouds,0
2719863,Christmas with the Kranks,1
2720454,Chuck & Buck,1
2727155,Cloud Atlas,0
2720904,Church Ball,0
2727301,Cloverfield,1
2722197,Cinderfella,1
2727696,Clubland,0
2723655,Citizen Ruth,0
2723882,City Lights,0
2723846,City Heat,1
2724140,City Slickers,1
2724142,City Slickers II: The Legend of Curly's Gold,1
2728137,Coach Carter,1
2725010,Class Act,1
2725384,Claudine,1
2728347,Cobra,1
2725503,Clay Pigeons,0
2725640,Clean Slate,0
2726050,Click,1
2725962,Clerks II,1
2726143,Clifford,0
2726507,Clockstoppers,1
2727014,Closing Escrow,0
2727376,Clown Princes,1
2727265,Cloudy with a Chance of Meatballs,1
2727628,Club Paradise,0
2727568,Club Fed,1
2727538,Club Dread,0
2727710,Clue,0
2727724,Clueless,1
2728718,Cocktail,1
2728867,Cocoon: The Return,0
2729040,Code Name: The Cleaner,0
2730504,Collateral Damage,0
2730497,Collateral,1
2739186,Cop & ½,1
2730606,College,0
2739219,Cop Out,1
2742423,Couples Retreat,1
2731222,Color of Night,0
2731228,Color of the Cross,0
2731383,Colors,1
2754554,Daddy Day Camp,1
2754555,Daddy Day Care,1
2771547,Death at a Funeral,0
2732107,Come Away Home,0
2733120,Coming Home,1
2816096,Driving Miss Daisy,1
2812445,Dr. Jekyll and Ms. Hyde,0
2733323,Coming to America,1
2733475,Commando,1
2733472,Commandments,0
2825213,Edge of Seventeen,1
2866299,Fast Times at Ridgemont High,1
2733872,Committed,0
2734049,Communion,0
2872529,Fightin' Fools,1
2881994,Flypaper,0
2734441,Company Business,0
2734457,Company Man,0
2734679,Compliance,1
2896891,Full Grown Men,0
2897718,Funny Farm,1
2735016,Con Air,1
2735266,Conan the Barbarian,1
2735270,Conan the Destroyer,1
2735267,Conan the Barbarian,0
2910397,Ghostbusters II,1
2735714,Concussion,0
2735918,Coney Island,1
2736170,Confessions of a Dangerous Mind,0
2736255,Confessions of a Teenage Drama Queen,1
2920606,Good Luck Chuck,1
2736340,Confidence,0
2921221,Goodbye Lover,0
2736613,Congo,1
2736929,Connie and Carla,0
2737000,Conquest,0
2737026,Conquest of the Planet of the Apes,1
2937888,Happiness,0
2737179,Consenting Adults,1
2737364,Conspiracy Theory,1
2737354,Conspiracy of Silence,0
2737415,Constantine,0
2737608,Contact,1
2737683,Contagion,1
2738073,Contraband,1
2951501,Here Comes the Boom,1
2738654,Conversations with Other Women,0
2738791,Convoy,1
2738744,Conviction,0
2738883,Cookie's Fortune,1
2739044,Cool Hand Luke,1
2739102,Cooley High,1
2739004,Cool as Ice,0
2739069,Cool Runnings,1
2739187,Cop,0
2739211,Cop Land,1
2739416,Copperhead,0
2739519,Copycat,1
2739528,Copying Beethoven,0
2739558,Coquette,1
2739597,Coral Reef Adventure,1
2739608,Coraline,1
2961505,Holes,1
2739909,Corky Romano,1
2740326,Corpse Bride,1
2968728,Hot Tub Time Machine 2,0
2741447,Cotton Mary,0
2971586,How to Deal,0
2742202,Country Strong,1
2742542,Courage Under Fire,1
2742547,Courageous,1
2742782,Cousins,1
2979211,I Don't Know How She Does It,0
2742857,Cover,0
2982925,I Want Someone to Eat Cheese With,0
2743209,Cowboys & Aliens,0
2743416,Coyote Ugly,1
2743790,Cradle Will Rock,0
2743760,Cradle 2 the Grave,1
2743919,Crank,1
2743968,Crash,1
2744407,Crazy Eyes,0
2744450,Crazy Heart,1
2744468,Crazy in Alabama,0
3026891,Joe Dirt,1
2745060,Creature,1
3027051,Joe Versus the Volcano,1
3027033,Joe Somebody,0
3032877,Jumping the Broom,1
2745200,Creed,1
2745273,Creepozoids,0
3048584,Kicked in the Head,0
3048855,Kiddie Kure,1
2745956,Crimewave,0
2745939,Crimes of the Heart,0
2745911,Crimes and Misdemeanors,0
3049098,Kids in America,0
3053729,Kissin' Cousins,1
2746177,Crimson Tide,1
2746157,Crimson Peak,0
2746483,Critters,1
2746430,Critical Condition,1
2746484,Critters 2,0
2746426,Critical Care,0
2746587,Crocodile Dundee in Los Angeles,1
3115741,Letters to Juliet,1
2746609,Croenoak,0
3124321,Little Miss Pinkerton,1
2746718,Crooked Arrows,0
2746770,Crooklyn,0
3124329,Little Miss Sunshine,1
2747043,Crossfire,1
2747155,Crossing Over,0
2747300,Crossover,1
2747335,Crossroads,1
3136950,Love Liza,0
2747700,Cruel Intentions,1
3138757,Lovesick,1
2747728,Cruel World,0
3146655,Madea's Family Reunion,1
3146652,Madea's Big Happy Family,1
3146658,Madea's Witness Protection,1
2748042,Crutch,0
2748264,Cry-Baby,0
3168539,Meet Me After the Show,1
3168564,Meet Me in St. Louis,1
2748754,Cthulhu,0
2749747,Cujo,1
3199067,Mr. Saturday Night,0
3205547,My Best Friend's Wedding,1
3205540,My Best Friend's Girl,0
3205562,My Best Girl,1
3207837,My Life's in Turnaround,1
2750783,Cupid,0
3223326,Never Been Kissed,1
3223328,Never Been Thawed,1
3221139,Neighbors,1
3227805,Night of the Comet,1
2751011,Curdled,0
3226538,Nick and Norah's Infinite Playlist,1
3233398,No Strings Attached,1
2751230,Curly Sue,1
3237544,Not Cool,0
2751374,Curse of the Pink Panther,0
2751386,Curse of the Starving Class,1
2751956,Cutthroat Island,0
3286198,Peggy Sue Got Married,1
2752258,Cyborg,1
2752636,Cyrus,1
3304368,Pollyanna,1
3320675,Psycho Beach Party,0
3332359,Raising Arizona,1
3323673,Pushing Tin,0
2753472,D-Tox,0
3336903,Ready to Rumble,0
3332380,Raising Helen,0
3348387,Revenge of the Pink Panther,1
3348375,Revenge of the Nerds,1
2753538,D.E.B.S.,0
2803041,DOA: Dead or Alive,0
3365506,Rushmore,1
3365117,Running with Scissors,0
3380315,Scary Movie 2,1
3380316,Scary Movie 3,1
3380317,Scary Movie 4,1
2754231,Dabba,1
2754331,Dad for a Day,1
2754301,Dad,1
3383343,Scouts Guide to the Zombie Apocalypse,0
2754759,Daddy's Little Girls,1
2754722,Daddy's Home,0
3394893,Sex and the City,1
3394894,Sex and the City 2,0
3395568,Sex Tape,0
3400598,She Done Him Wrong,1
3406181,Shortbus,0
3415317,Six Degrees of Separation,0
3422886,Snow Dogs,1
2756230,Daltry Calhoun,0
2756165,Dallas Buyers Club,1
2756359,Damaged Lives,1
2756636,Damnation Alley,0
2756566,Damien: Omen II,0
2756657,Damned River,0
3429990,Sons of Provo,0
2756825,Dan in Real Life,1
2757109,Dance Flick,1
3438935,Spy Kids 3-D: Game Over,1
2757124,Dance for One,0
3438937,Spy Kids: All the Time in the World in 4D,1
2757466,Dances with Wolves,1
2757422,Dancer in the Dark,0
2757758,Dancing Romeo,0
3444126,Stealing Harvard,0
3452047,Stuck on You,0
3455875,Summer Catch,0
2758299,Dangerous Liaisons,1
3459949,Surf's Up,0
3464247,Swingers,1
3464217,Swing Vote,0
2758860,Danny Collins,0
2759466,Dante's Peak,0
3483358,That Lady in Ermine,0
2759908,Daredevil,1
2759857,Dare Not Walk Alone,0
2760088,Dark Angel,0
2760137,Dark Blue,0
2760178,Dark City,0
3486574,The Adventures of Bob & Doug McKenzie: Strange Brew,1
2760390,Dark Horse,0
2760773,Dark Skies,1
2761034,Darkman,1
2761047,Darkness,1
2761075,Darkness Falls,1
2761230,Darling Lili,0
3492567,The Battle of Shaker Heights,0
3494839,The Big Green,1
3494861,The Big Hit,1
3495102,The Big Short,1
2764539,Date Movie,1
2764546,Date Night,1
2764617,Date with an Angel,0
3499689,The Bronx Balletomane,1
2765458,David Skato's I Am Woman,1
2765698,Dawn of the Dead,1
2765699,Dawn of the Dead,1
2765722,Dawn of the Planet of the Apes,1
2766182,Day Zero,0
2766047,Day of the Dead,1
2766237,Daybreakers,1
2766316,Daylight,0
2766432,Days of Heaven,1
2766469,Days of Thunder,1
2766567,Dazed and Confused,1
3509275,The Curse of the Were-Rabbit,1
2768924,De-Lovely,0
3515486,The DUFF,1
2768951,Dead & Buried,0
2768970,Dead Again,1
2769028,Dead Awake,0
2769564,Dead Man,0
2769585,Dead Man Walking,1
2769574,Dead Man on Campus,1
2769809,Dead Poets Society,1
2769817,Dead Presidents,1
2769869,Dead Ringers,0
2769949,Dead Silence,0
3513900,The Doberman Gang,1
2770175,Deadfall,0
2770204,Deadlands: The Rising,0
2770202,Deadlands 2: Trapped,0
2770181,Deadfall Trail,0
2770178,Deadfall,0
2770394,Deadly Blessing,1
2770681,Deadpool,1
2770788,Deal,0
2771133,Dear God,0
2771183,Dear John,1
2771568,Death Becomes Her,1
2772169,Death Race,0
2772240,Death Sentence,0
2772356,Death Warrant,1
2771531,Death and the Maiden,0
2772290,Death to Smoochy,0
3519689,The Family Stone,1
2773061,Deception,0
2773103,Deceptions,1
2773112,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,0
2773284,Decoding Annie Parker,0
2773337,Deconstructing Harry,0
3522068,The Fisher King,1
2773582,Deep Blue Sea,1
2773900,Deep Rising,0
2773682,Deep Impact,1
2773983,Deep Throat,1
2774320,Default,1
2774452,Defiance,0
2774418,Defendor,0
2774804,Deja Vu,0
2775206,Delgo,0
3529545,The Great Outdoors,1
2775444,Delirious,0
2775446,Delirious,0
3529598,The Great Race,1
2775573,Deliverance,1
2775563,Deliver Us from Evil,1
2775686,Delivery Man,1
2775856,Delusion,0
2776107,Demetrius and the Gladiators,1
2776259,Demolition Man,1
2776401,Demonic,1
3536072,The Ice Harvest,0
3536780,The Incredibly True Adventure of Two Girls in Love,1
3545318,The Lego Movie,1
3593881,The Trouble with Money,1
3549651,The Lucky Ones,0
3556161,The Miracle Rider,1
2783150,Derailed,0
2783152,Derailed,1
3558215,The Muse,0
2784200,Desert Blue,0
2784196,Desert Bayou,0
2784257,Desert Hearts,1
3563353,The Other End of the Line,0
3564263,The Page Turner,1
3564915,The Party,0
3565889,The People Under the Stairs,1
3567838,The Players Club,1
2785072,Desperate Hours,0
2784989,Desperado,1
2785125,Desperate Measures,0
2785221,Desperately Seeking Susan,1
3569846,The Princess Diaries 2: Royal Engagement,1
2785273,Despicable Me,1
2785275,Despicable Me 2,1
3571161,The Purple Rose of Cairo,0
3573965,The Rejects,0
2786481,Deterrence,0
2786426,Detention,0
2786448,Detention of the Dead,0
2786633,Detroit Rock City,0
2786728,Deuce Bigalow: Male Gigolo,1
2786739,Deuces Wild,0
2786727,Deuce Bigalow: European Gigolo,1
2787372,Devil Girl,0
2787382,Devil in a Blue Dress,0
2787513,Devil's Due,1
3582860,The Singles Ward,1
2788792,Dial M for Murder,0
3589670,The Taming of the Shrew,1
3589673,The Taming of the Shrew,1
2789126,Diamonds Are Forever,1
3590972,The Thing Called Love,0
2789452,Diary of a Mad Black Woman,1
2789530,Diary of a Wimpy Kid,1
2789567,Diary of the Dead,0
2789728,Dick,0
2789852,Dick Tracy,1
2789940,Dickie Roberts: Former Child Star,1
2790024,Did You Hear About the Morgans?,0
2790345,Die Another Day,1
3600077,The Wedding Singer,1
3600074,The Wedding Ringer,1
3689020,Wedding Worries,1
2792196,Die Hard,1
2792201,Die Hard 2,1
2792221,Die Hard: With a Vengeance,1
3600967,The Whole Ten Yards,0
3603027,The World According to Garp,1
3694701,Wheels of Fate,1
3610399,Three Little Pigs,1
3610363,Three Kings,1
2796635,Diggstown,0
2796648,Digimon: The Movie,1
2797235,Dillinger,1
2797562,Diner,1
2798013,Dinosaur,1
3660382,Uptown Girls,1
3664647,Vampire's Kiss,0
3664583,Vampire in Brooklyn,0
2798620,Dirge to the Sea,0
2798870,Dirty Dancing,1
2798878,Dirty Dancing: Havana Nights,0
2798760,Dirty,0
2799022,Dirty Harry,1
2798989,Dirty Girl,0
2799176,Dirty Mary Crazy Larry,1
3681544,Waiting...,1
3681549,Waitress,1
2799409,Dirty Work,0
2799506,Disappearances,0
2799572,Disaster Movie,0
2799679,Disclosure,1
3690178,Welcome to Mooseport,0
3692434,What About Bob?,1
2800118,Disfigured,0
3693942,What Would Jesus Buy?,0
2800901,Distant Thunder,0
2801029,District 9,1
2801078,Disturbing Behavior,1
2801076,Disturbia,1
2801316,Divergent,1
3699508,Who Framed Roger Rabbit,1
2801529,Divine Secrets of the Ya-Ya Sisterhood,1
2801717,Divorce: The Musical,0
2802081,Django Unchained,1
3701415,Wide Awake,0
2802154,Djinn,0
2802790,Do the Right Thing,1
3729487,Zombieland,1
2803452,Doctor Dolittle,0
2803453,Doctor Dolittle,1
2803639,Doctor Zhivago,1
2803841,Dodgeball: A True Underdog Story,1
2804069,Dog Day Afternoon,1
2804106,Dog Daze,1
2804459,Dogma,1
2804661,Doin' Their Bit,0
2805466,Dolphins,1
2805459,Dolphin Tale,1
2805460,Dolphin Tale 2,0
2805709,Domestic Disturbance,0
2805954,Domino,0
2805929,Dominion: Prequel to the Exorcist,0
2806321,Don Juan DeMarco,0
2806284,Don Jon,1
2806619,Don't Be Afraid of the Dark,0
2806733,Don't Come Knocking,0
2807070,Don't Lie,1
2807255,Don't Say a Word,1
2808115,Donnie Brasco,1
2808117,Donnie Darko,0
2808310,Doom,0
2808361,Doomsday,0
2808581,Dope,1
2809070,Dorian Blues,0
2809750,Dostana,0
2810292,Double Dragon,0
2810442,Double Indemnity,1
2810434,Double Impact,1
2810457,Double Jeopardy,1
2810701,Double Take,0
2810723,Double Team,0
2810927,Doubt,1
2811013,Doug's 1st Movie,1
2810976,Douchebag,0
2811231,Down,0
2811280,Down and Out in Beverly Hills,1
2811603,Down Time,1
2811284,Down and Out with the Dolls,0
2811307,Down by Law,1
2811318,Down by the River,0
2811665,Down to You,1
2811615,Down to Earth,1
2811696,Down with Love,0
2811782,Downloading Nancy,0
2812315,Dr. Dolittle 2,1
2812566,Dr. No,1
2812668,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1
2812673,Dr. T and the Women,1
2812771,Dracula,1
2812773,Dracula,1
2812786,Dracula 2000,0
2812885,Draft Day,1
2812975,Dragnet,1
2813166,Dragon: The Bruce Lee Story,1
2813209,DragonHeart,0
2813170,Dragonball Evolution,0
2813245,Dragonslayer,0
2813190,Dragonfly,0
2813865,Dream Boy,0
2814019,Dream House,0
2814293,Dream with the Fishes,0
2814345,Dreamcatcher,0
2814406,Dreamer: Inspired by a True Story,1
2814444,Dreamgirls,1
2814550,Dreamkiller,0
2814938,Dredd,0
2815282,Dressed to Kill,1
2815593,Drillbit Taylor,0
2815794,Drive,1
2815842,Drive Me Crazy,1
2815802,Drive Angry,0
2815911,Driven,0
2816027,Drivers Wanted,0
2816320,Drool,0
2816423,Drop Squad,0
2816436,Drop Zone,0
2816379,Drop Dead Gorgeous,1
2816598,Drowning Mona,0
2816776,Drugstore Cowboy,1
2816829,Drumline,1
2816849,Drums Along the Mohawk,0
2818056,Dudley Do-Right,0
2818136,Due occhi diabolici,0
2818106,Due Date,1
2818239,Duel in the Sun,1
2818417,Duets,0
2818861,Dumb & Dumber,1
2818838,Duma,0
2818934,Dumbo,1
2818866,Dumb and Dumberer: When Harry Met Lloyd,1
2818865,Dumb and Dumber To,1
2819107,Dune,0
2819181,Dungeons & Dragons,0
2819267,Dunkirk,0
2819191,Dungeons & Dragons: Wrath of the Dragon God,0
2819420,Duplex,0
2819448,Duplicity,0
2819956,Dutch,0
2820639,Dylan Dog: Dead of Night,0
2820860,DysFunktional Family,0
2820858,Dysfunctional Friends,0
2822294,E.T. the Extra-Terrestrial,1
2822435,Eagle Eye,1
2822713,Earth Days,0
2822727,Earth Girls Are Easy,0
2822770,Earth to Echo,1
2822862,Earthquake,1
2823211,Easter Parade,1
2823268,Eastside,0
2823303,Easy A,1
2823440,Easy Rider,1
2823582,Eat Pray Love,1
2823698,Eating Out,1
2823775,Eban and Charley,0
2824727,Ed and His Dead Mother,0
2824782,Ed Wood,0
2824819,Eddie,1
2824899,Eddie the Eagle,0
2825175,Edge of Darkness,0
2825233,Edge of Tomorrow,0
2825363,Edison,0
2825465,Edmond,0
2825593,Edtv,0
2827163,Eight Crazy Nights,0
2827157,Eight Below,1
2827189,Eight Men Out,0
2827184,Eight Legged Freaks,0
2829667,Ekho: Fall of an Empire,1
2831324,El Cid,1
2832189,El Dorado,1
2833661,El inmigrante,0
2834253,El mariachi,1
2838156,Election,1
2838611,Elektra,0
2838574,Elegy,0
2838808,Elephant,0
2838873,Elephant Walk,0
2839063,Eleven Minutes,0
2839097,Elf,1
2839254,Elimination,0
2839593,Ella Enchanted,0
2839505,Elizabethtown,0
2839501,Elizabeth: The Golden Age,0
2840014,Elmer Gantry,1
2840413,Elvira: Mistress of the Dark,0
2840608,Elysium,0
2841514,Emma,1
2841520,Emma,1
2841933,Empire,1
2842002,Empire of the Sun,0
2842052,Employee of the Month,1
2843969,Encino Man,1
2843914,Enchanted,1
2844257,End of Days,0
2844419,End of Watch,1
2844388,End of the Spear,1
2844533,Ender's Game,0
2844579,Ending Taxation: The Only Game in Town,1
2844643,Endless Love,1
2844913,Enemy Mine,0
2844857,Enemies of Laughter,0
2844896,Enemy at the Gates,0
2844924,Enemy of the State,1
2845798,Enough,1
2846190,Enter the Dragon,1
2846459,Entrapment,1
2846405,Entourage,1
2847060,Envy,0
2847306,Epic Movie,1
2847256,Epic,1
2847683,Equal Strength,0
2847745,Equilibrium,0
2847998,Eragon,0
2848055,Eraserhead,1
2848049,Eraser,1
2848479,Erin Brockovich,1
2848621,Ernest Goes to Camp,1
2848634,Ernest Saves Christmas,1
2848633,Ernest Rides Again,0
2850067,Escape Plan,0
2849931,Escape from Fort Bravo,1
2849889,Escape from Alcatraz,0
2849956,Escape from L.A.,0
2850028,Escape from the Planet of the Apes,1
2849985,Escape from Planet Earth,1
2852468,Eternal Sunshine of the Spotless Mind,1
2852618,Ethereal Everlasting,0
2853134,Eulogy,0
2853584,EuroTrip,0
2853551,European Vacation,1
2853902,Evan Almighty,0
2854087,Eve of Destruction,0
2854106,Eve's Bayou,1
2854162,Evelyn,0
2854217,Even Cowgirls Get the Blues,0
2854219,Even Eye,1
2854323,Event Horizon,0
2854435,EverAfter,1
2854453,Everest,0
2854509,Evergreen: The Road to Legalization in Washington,0
2854898,Every Which Way But Loose,1
2854910,Every Woman's Problem,1
2855051,Everybody's Fine,0
2855013,Everybody Wants to Be Italian,0
2855010,Everybody Wants Some!!,0
2855223,Everyone Says I Love You,0
2855387,Everything Is Illuminated,0
2855427,Everything Must Go,0
2855484,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1
2855557,Everything's Gone Green,0
2855734,Evil Angels,0
2855664,Evidence of a Haunting,1
2855782,Evil Dead II,1
2855780,Evil Dead,1
2855845,Evil Intent,1
2855980,Evita,0
2856071,Evolution,0
2856427,Excalibur,0
2856510,Excessive Force,0
2856497,Excess Baggage,0
2856769,Executive Decision,1
2857308,Exit to Eden,0
2857313,Exit Wounds,1
2857383,Exodus,1
2857453,Exorcism,0
2857425,Exodus: Gods and Kings,0
2857477,Exorcist II: The Heretic,0
2857478,Exorcist: The Beginning,0
2857663,Expelled: No Intelligence Allowed,1
2857908,Explicit Ills,0
2857994,Explorers,0
2858597,Extract,1
2858685,Extraordinary Measures,0
2858939,Extreme Prejudice,0
2858899,Extreme Measures,0
2858783,Extreme,1
2858853,Extreme Force,0
2859233,Eye for an Eye,1
2859311,Eye of the Dolphin,0
2859635,Eyes Wide Shut,0
2859547,Eyes of Laura Mars,1
2859533,Eyes of a Stranger,0
2859543,Eyes of Fire,0
2859657,Eyewitness,0
2859976,F.I.S.T,0
2860020,F/X,1
2860021,F/X2,1
2864993,FAQs,0
2860606,Face/Off,1
2860764,Faces of Death,1
2861033,Factory Girl,0
2860950,Facing the Giants,1
2861052,Factotum,0
2861372,Fahrenheit 9/11,1
2861453,Failure to Launch,1
2861559,Fair Game,0
2861563,Fair Game,0
2862431,Fall Time,1
2862691,Falling Down,1
2862782,Falling Overnight,0
2862747,Falling in Love,0
2862729,Falling from Grace,0
2862890,Fallout Wasteland,1
2863182,Fame,1
2863285,Familiar Strangers,0
2863800,Family Plot,1
2864180,Fanboys,0
2864237,Fancypants,0
2864519,Fantasia,1
2864538,Fantasia/2000,0
2864670,Fantastic Four,1
2864672,Fantastic Four,0
2864718,Fantastic Voyage,1
2864705,Fantastic Mr. Fox,0
2865003,Far and Away,0
2865059,Far from Heaven,1
2865073,Far from India,0
2865342,Farewell Calm Days,0
2865405,Farewell to the King,0
2865451,Fargo,1
2866070,Fast & Furious,1
2866159,Fast Five,1
2866404,Fat Albert,1
2866344,Faster,0
2866567,Fatal Attraction,1
2866808,Fate Is the Hunter,0
2867091,Father of the Bride Part II,1
2867312,Fathers' Day,0
2867286,Fathers,1
2868139,Fear of a Black Hat,0
2868058,Fear and Loathing in Las Vegas,0
2868323,Feast,0
2868520,Federal Hill,1
2868618,Feed the Fish,0
2868920,Feet First,1
2869601,Felon,0
2870553,Ferris Bueller's Day Off,1
2871304,Fever,0
2871339,Fever Pitch,1
2871580,Fiddler on the Roof,1
2872146,Fifty,1
2872202,Fifty Shades of Grey,1
2872195,Fifty Shades of Black,1
2872322,Fight Club,0
2872784,Fighting Words,0
2873232,Film Geek,1
2873145,Filly Brown,1
2873677,Filth,0
2873927,Final,0
2874048,Final Destination,1
2874050,Final Destination 2,1
2874051,Final Destination 3,1
2874106,Final Fantasy: The Spirits Within,0
2874136,Final Girl,0
2874474,Find Me Guilty,0
2874630,Finding Bliss,0
2874891,Finding Nemo,0
2874897,Finding Neverland,1
2875259,Finian's Rainbow,1
2875312,Finishing the Game: The Search for a New Bruce Lee,0
2875716,Fire Birds,0
2875760,Fire Down Below,0
2875673,Fire and Ice,0
2876038,Fired Up!,0
2876090,Firefox,1
2876073,Fireflies in the Garden,0
2876210,Firestarter,1
2876223,Firestorm,0
2876176,Fireproof,1
2876418,First Blood,1
2876580,First Daughter,0
2876767,First Knight,0
2876873,First Morning,0
2878101,Five Easy Pieces,1
2878066,Five Days from Home,0
2878075,Five Days One Summer,0
2878363,Five Weeks in a Balloon,0
2878673,Flags of Our Fathers,0
2878852,Flamingo Road,1
2879057,Flash Gordon,1
2879149,Flashdance,1
2879073,Flash of Genius,0
2879309,Flatliners,1
2879413,Fled,0
2879371,Flawless,0
2879539,Flesh and the Devil,1
2879671,Fletch,1
2879674,Fletch Lives,1
2879736,Flex Is Kings,0
2879775,Flicka,1
2879952,Flight,1
2880071,Flight of the Navigator,1
2880066,Flight of the Intruder,0
2880073,Flight of the Phoenix,0
2880136,Flightplan,1
2880267,Flipper,0
2880253,Flipped,0
2880354,Flirting with Disaster,1
2881039,Flow: For Love of Water,0
2881079,Flower Drum Song,1
2881298,Flubber,1
2881521,Flushed Away,0
2881737,Flyboys,0
2881683,Fly Me to the Moon,0
2881918,Flying Saucer Rock 'N' Roll,1
2882181,Focus,1
2882713,Followers,0
2883191,Foolish,1
2883154,Fool's Gold,1
2883538,Footloose,1
2883539,Footloose,1
2884172,For Love or Money,0
2884160,For Love of the Game,0
2884210,For Me and My Gal,1
2884346,For Richer or Poorer,0
2884832,For Whom the Bell Tolls,1
2884876,For Your Consideration,0
2884437,For the Boys,0
2885109,Forbidden Planet,0
2885173,Force 10 from Navarone,1
2885273,Forced Vengeance,0
2885281,Forces of Nature,1
2885388,Foreign,1
2885689,Forever Amber,1
2886056,Forgetting Sarah Marshall,1
2886588,Forrest Gump,0
2886702,Fort McCoy,0
2886765,Fortress,0
2887530,Four Brothers,0
2887542,Four Christmases,1
2887814,Four Rooms,1
2888157,Foxcatcher,0
2888752,Frailty,1
2889452,Frankenstein,1
2889441,Frankenhooker,0
2889586,Frankie and Johnny,0
2889734,Frantic,0
2890307,Freaked,0
2890327,Freakonomics,0
2890400,Freaky Friday,1
2890606,Freddy Got Fingered,0
2890633,Freddy's Dead: The Final Nightmare,1
2890629,Freddy vs. Jason,1
2890763,Free Birds,1
2891019,Free Willy,1
2891259,Freedom Writers,1
2891309,Freejack,0
2891278,Freedomland,0
2891410,Freeway,0
2891712,French Connection II,1
2891915,Frequency,1
2892082,Fresh Horses,0
2891956,Fresh,1
2892560,Friday,1
2892536,Frida,1
2892628,Friday the 13th,1
2892634,Friday the 13th Part 2,1
2892636,Friday the 13th Part III,1
2892654,Friday the 13th: The Final Chapter,1
2892642,Friday the 13th: A New Beginning,1
2892638,Friday the 13th Part VIII: Jason Takes Manhattan,1
2892571,Friday After Next,1
2892726,Fried Green Tomatoes,1
2892901,Friendly Persuasion,1
2893090,Friends with Money,1
2893084,Friends with Benefits,1
2893209,Fright Night,1
2893210,Fright Night,0
2893410,Fritz the Cat,1
2893714,From Beyond,0
2893835,From Dusk Till Dawn,1
2893951,From Here to Eternity,1
2893928,From Hell,0
2894007,From Justin to Kelly,0
2894047,From Mexico with Love,0
2894203,From Russia with Love,1
2894921,Frost/Nixon,0
2895043,Frozen River,1
2894982,Frozen,1
2896227,Fuel,0
2896922,Full Metal Jacket,1
2896887,Full Frontal,1
2897309,Fun Size,0
